date,volume,open,high,low,close,adjclose
2019-06-12,9216500,140.3000030517578,142.91000366210938,140.3000030517578,141.67999267578125,137.818359375
2019-06-11,8230500,139.67999267578125,140.66000366210938,139.5,139.77999877929688,135.9701690673828
2019-06-10,4994700,138.60000610351562,139.14999389648438,137.60000610351562,139.02000427246094,135.23089599609375
2019-06-07,6533900,137.58999633789062,139.58999633789062,137.13999938964844,138.5500030517578,134.773681640625
2019-06-06,9115800,134.89999389648438,137.66000366210938,134.58999633789062,136.67999267578125,132.9546356201172
2019-06-05,6860600,134.6999969482422,135.1300048828125,133.86000061035156,134.3800048828125,130.7173309326172
2019-06-04,6648900,132.60000610351562,134.3000030517578,132.5800018310547,133.72999572753906,130.0850372314453
2019-06-03,8434600,131.5,132.39999389648438,131.0399932861328,131.44000244140625,127.85747528076172
2019-05-31,7811000,131.52000427246094,132,129.61000061035156,131.14999389648438,127.57538604736328
2019-05-30,7360600,131.44000244140625,132.82000732421875,131.1699981689453,132.11000061035156,128.50921630859375
2019-05-29,23247400,135.88999938964844,135.88999938964844,128.52000427246094,131.3300018310547,127.75047302246094
2019-05-28,11919600,139,140.49000549316406,137.0500030517578,137.07000732421875,133.33401489257812
2019-05-24,5473300,139.5,139.5,138.55999755859375,138.85000610351562,135.0655059814453
2019-05-23,6951800,138.5,139.85000610351562,137.6699981689453,139.7899932861328,135.05575561523438
2019-05-22,5456800,138.35000610351562,138.9499969482422,137.49000549316406,138.75999450683594,134.06065368652344
